Setmar,7144.95
Tnfaip1,4966.37
Tnfaip1,4156.92
Tnfaip1,4597.4
Tnfaip1,4120.95
Tnfaip1,4739.99
Tnfaip1,4186.65
Tnfaip1,6377.0
Tnfaip1,3378.47
Tnfaip1,2240.99
